lab,compound,sample_type,RT,sample,peak_area,note,c_real_M,rf,rf_error,slope,intercept,residuals,abs_residuals,peak_area_norm1,c_real_M_norm1,rf_norm1,rf_error_norm1,residuals_norm1,abs_residuals_norm1,peak_area_norm2,c_real_M_norm2,rf_norm2,rf_error_norm2,residuals_norm2,abs_residuals_norm2
L15,Avermectin_B1a_NH4,cal,11.78,cal3,2188.003333,non-linear,4.78e-08,45774128305.43934,190813903029.06384,817590084857.0415,-31762.47503984289,-5130.327683323692,5130.327683323692,0.0259622665659382,0.354074074074074,0.0733243930209553,0.4921934113785,-0.4524072013451879,0.4320699613600963,0.0,0.1873252562907735,0.0,0.4327959716032444,0.2904943735970224,0.0
L15,Avermectin_B1a_NH4,cal,11.78,cal4,2224.836667,non-linear,2.77e-08,80319013249.09747,156269018085.4057,817590084857.0415,-31762.47503984289,11340.066356302845,11340.066356302845,0.026399321126778,0.2051851851851851,0.1286609513398929,0.4030868814234625,1.0,0.955046604199445,0.0004487039319296,0.0,0.0597151342953056,0.3332667731260162,1.0,0.9208469481413402
L15,Benzotriazole,cal,5.09,cal1,18624583.65,non-linear,3.9e-06,4775534269230.769,609087744019.669,4756671166894.923,373284.67004750576,-299718.570937708,299718.570937708,1.0,1.0,0.8143248445092254,1.0,-0.478832520774052,0.478832520774052,1.0,1.0,0.0,1.0,0.065837378935973,0.4091265471593718
L15,Benzotriazole,cal,5.09,cal2,8847728.217,linear,1.65e-06,5362259525454.545,22362487795.89258,4756671166894.923,373284.67004750576,625936.1215758715,625936.1215758715,0.4750564298923267,0.4230769230769231,0.9143733262304176,0.0367147229860701,1.0,1.0,0.4726386851365092,0.4206704773675266,0.5388361273038669,0.0323005259040163,1.0,1.0
L15,Benzotriazole,cal,5.09,cal3,4563128.13,linear,8.47e-07,5387400389610.39,2778376359.9521484,4756671166894.923,373284.67004750576,160942.98159249406,160942.98159249406,0.2450056449986735,0.2171794871794871,0.9186603502868556,0.004561537130293,0.2571236521504786,0.2571236521504786,0.2415283500160873,0.2139142077346928,0.5619249678388671,0.0,0.5307329893784432,0.1577641925405311
L15,Benzotriazole,cal,5.09,cal4,2834975.95,linear,5.02e-07,5647362450199.203,262740436948.7656,4756671166894.923,373284.67004750576,73842.35417124303,73842.35417124303,0.1522168765367273,0.1287179487179487,0.962989121191348,0.4313671380330403,0.1179710702512834,0.1179710702512834,0.1483122221747288,0.1250836809310469,0.8006686532141298,0.4287614120036387,0.442831797858298,0.0
L15,Benzotriazole,cal,5.09,cal5,938305.5033,linear,1.6e-07,5864409395625.0,479787382374.5625,4756671166894.923,373284.67004750576,-196046.55345069335,196046.55345069335,0.0503799451806805,0.041025641025641,1.0,0.7877147210485801,-0.3132053682364935,0.3132053682364935,0.04600625810592,0.0370255934909109,1.0,0.7867419364734696,0.1704622723977911,0.2213468191353211
L15,Benzotriazole,cal,5.09,cal6,85386.41,linear,1.62e-08,5270766049382.717,113855963867.7207,4756671166894.923,373284.67004750576,-364956.33295120345,364956.33295120345,0.0045846077208818,0.0041538461538461,0.8987718444955163,0.1869286732258464,-0.5830568333912106,0.5830568333912106,0.0,0.0,0.4548104444188094,0.183202822573095,0.0,0.5272908262458315
L15,Butocarboxim_H,cal,7.26,cal1,44800.18,non-linear,1.98e-06,22626353535.35353,24210379066.62352,18604046417.66702,10071.362648495524,-2107.194555476221,2107.194555476221,1.0,1.0,0.2827187113353344,0.729347044753861,-0.5428525858253141,0.4619687597331279,1.0,1.0,0.0,0.7261940664853872,0.2906702284189135,0.4357314652038079
L15,Butocarboxim_H,cal,7.26,cal2,31250.14,non-linear,1e-06,31250140000.0,15586592601.97705,18604046417.66702,10071.362648495524,2574.730933837458,2574.730933837458,0.6975449652211219,0.505050505050505,0.3904738470582171,0.4695521379797954,0.6632986696011149,0.5644686453181335,0.6398312980096151,0.4815637729460931,0.150227166699812,0.4633726725459627,0.8452008442173162,0.5432297960203236
L15,Butocarboxim_H,cal,7.26,cal3,23273.69667,non-linear,5.01e-07,46454484371.257484,382248230.7195664,18604046417.66702,10071.362648495524,3881.706766253297,3881.706766253297,0.5195000705354309,0.253030303030303,0.5804537587847841,0.0115153759745154,1.0,0.8510022274846195,0.4278123489389142,0.2175845103951754,0.4150882675382922,0.0,1.0,0.8437362954176273
L15,Butocarboxim_H,cal,7.26,cal4,15715.83667,linear,2.92e-07,53821358458.904106,6984625856.927055,18604046417.66702,10071.362648495524,212.0924675457063,212.0924675457063,0.3507985162113188,0.1474747474747474,0.6725036397068174,0.210414558708172,0.0546389720598143,0.0464978869303719,0.2269196116462531,0.1070200497275564,0.5434199030859013,0.2012162636619107,0.5653682482881115,0.0
L15,Butocarboxim_H,cal,7.26,cal5,7178.81,linear,8.97e-08,80031326644.37013,33194594042.39308,18604046417.66702,10071.362648495524,-4561.335612160255,4561.335612160255,0.1602406508188137,0.0453030303030303,1.0,1.0,-1.1750850558356187,1.0,0.0,0.0,1.0,1.0,0.0,1.0
L15,Caffeine,cal,4.35,cal1,5138711.58,linear,3.06e-06,1679317509803.9216,15880319658.281006,1674819895867.1855,31132.60121318209,-17369.90256677009,17369.90256677009,1.0,1.0,0.9265651519947614,0.0809868957138668,-0.4921923771278295,0.3540923276059486,1.0,1.0,0.5751846786968766,0.0,0.375654706864564,0.0744002751841327
L15,Caffeine,cal,4.35,cal2,2143200.153,linear,1.24e-06,1728387220161.2903,33189390699.087646,1674819895867.1855,31132.60121318209,35290.880911507644,35290.880911507644,0.4170695552055093,0.4052287581699346,0.9536394148248576,0.169260177451916,1.0,0.7194185527054306,0.3991916684782105,0.3847194050033807,0.731807344578776,0.0960522557582219,1.0,0.5979206912937065
L15,Caffeine,cal,4.35,cal3,1017164.013,linear,5.79e-07,1756759953367.8755,61562123905.673096,1674819895867.1855,31132.60121318209,16310.692079717526,16310.692079717526,0.1979414483892867,0.1892156862745098,0.9692940993634214,0.3139562311060295,0.4621786608449023,0.3324999032763736,0.173343124417011,0.1612576064908722,0.8223685702474741,0.2534994705795056,0.7749712256970491,0.0434578620935988
L15,Caffeine,cal,4.35,cal4,605345.5033,linear,3.34e-07,1812411686526.946,117213857064.7434,1674819895867.1855,31132.60121318209,14823.056867177947,14823.056867177947,0.11780102733456,0.1091503267973856,1.0,0.5977704871559262,0.4200251306944409,0.302173871624104,0.090744877762869,0.0784313725490196,1.0,0.5623245077049084,0.7573338496174709,0.0
L15,Caffeine,cal,4.35,cal5,152909.5033,linear,1.02e-07,1499112777450.9805,196085052011.22217,1674819895867.1855,31132.60121318209,-49054.727291635005,49054.727291635005,0.0297563894994861,0.0333333333333333,0.8271370067822018,1.0,-1.3900114144115696,1.0,0.0,0.0,0.0,1.0,0.0,1.0
L15,Carbamazepine,cal,8.19,cal1,16568211.56,non-linear,1.67e-06,9921084766467.066,3311900638071.3574,9802207958830.809,781494.3007612405,-582970.0320086908,582970.0320086908,1.0,1.0,0.5957065168365848,0.9680152893654392,-0.5692116063136673,0.5692116063136673,1.0000000000000002,1.0,0.0,0.9629181529290928,0.0833701548364839,0.5132612011063387
L15,Carbamazepine,cal,8.19,cal2,9608222.857,non-linear,7.96e-07,12070631729899.498,1162353674638.9258,9802207958830.809,781494.3007612405,1024171.0210094376,1024171.0210094376,0.5799191314164992,0.4766467065868263,0.7247749770407589,0.3397372843153329,1.0,1.0,0.5766680670662001,0.4742414398806516,0.3192444735796165,0.2345167249008951,1.0,1.0
L15,Carbamazepine,cal,8.19,cal3,5016149.64,linear,4.2e-07,11943213428571.428,1289771975966.996,9802207958830.809,781494.3007612405,117727.99652981944,117727.99652981944,0.3027574594780222,0.2514970059880239,0.7171242095841667,0.3769796044540107,0.1149495485761597,0.1149495485761597,0.2973614023458645,0.2480569792343415,0.3003206774384361,0.2776940428302929,0.4830119437133627,0.0
L15,Carbamazepine,cal,8.19,cal4,3912297.827,linear,2.59e-07,15105397015444.018,1872411610905.5935,9802207958830.809,781494.3007612405,592031.6649015802,592031.6649015802,0.2361327782924568,0.1550898203592814,0.9069959236633208,0.5472757988287613,0.5780593794951016,0.5780593794951016,0.2302211034732028,0.1512067181597247,0.7699590020374214,0.4751289206602802,0.7535301395391965,0.5232581150305113
L15,Carbamazepine,cal,8.19,cal5,1263441.417,linear,9.22e-08,13703269164859.0,470283760320.5762,9802207958830.809,781494.3007612405,-421816.45756544126,421816.45756544126,0.0762569582374405,0.0552095808383233,0.8228058660544285,0.1374563793060209,-0.4118613482635868,0.4118613482635868,0.069107982179479,0.0508674414687552,0.5617190448900957,0.0,0.1752837897424281,0.3354744344910112
L15,Carbamazepine,cal,8.19,cal6,127238.9767,linear,7.64e-09,16654316321989.531,3421330917451.1074,9802207958830.809,781494.3007612405,-729144.1928667079,729144.1928667079,0.0076797049723331,0.0045748502994011,1.0,1.0,-0.7119359734940097,0.7119359734940097,0.0,0.0,1.0,1.0,0.0,0.6745224794331641
L15,Cefoperazone,cal,6.05,cal1,915519.6933,linear,5.41e-07,1692273000554.5288,440942069749.5784,1707994711824.4033,-25723.4600349791,17218.014237976982,17218.014237976982,1.0,1.0,1.0,0.5987237439846601,0.7885928966133333,0.5270233404888552,1.0,1.0,1.0,0.573020403178685,0.915312326886963,0.5073465584148841
L15,Cefoperazone,cal,6.05,cal2,325905.0433,linear,2.25e-07,1448466859111.111,197135928306.1609,1707994711824.4033,-25723.4600349791,-32670.306825511623,32670.306825511623,0.3559781899669159,0.4158964879852125,0.8559297812093402,0.2676767973996862,-1.496314937174987,1.0,0.35479531902023,0.4123554133968088,0.7929304873149176,0.2207685824869169,0.0,1.0000000000000002
L15,Cefoperazone,cal,6.05,cal3,151268.4967,linear,1.16e-07,1304038764655.1724,52707833850.22192,1707994711824.4033,-25723.4600349791,-21135.42983665172,21135.42983665172,0.165226917353084,0.2144177449168207,0.7705841576553317,0.0715682031384496,-0.9680123158041573,0.64693086445541,0.1636936947026156,0.2096552237140625,0.6702647703646861,0.0120984524813763,0.2116330009100118,0.6322424769896591
L15,Cefoperazone,cal,6.05,cal4,89333.85333,linear,6.66e-08,1341349149099.099,90018218294.14868,1707994711824.4033,-25723.4600349791,1304.8655574738368,1304.8655574738368,0.0975772055847266,0.1231053604436229,0.7926316549750319,0.1222293094294903,0.0597634370280418,0.0399404133068897,0.095919731119559,0.1177892661881206,0.7019532384203196,0.0660046042020587,0.6233501835165083,0.0
L15,Cefoperazone,cal,6.05,cal5,29571.42333,non-linear,2.45e-08,1206996870612.2449,44334060192.70557,1707994711824.4033,-25723.4600349791,13449.012925281217,13449.012925281217,0.0323001499000087,0.0452865064695009,0.7132400447308045,0.0601980539522864,0.6159709193377804,0.4116586047725494,0.0305227814631591,0.0394986424666195,0.5878451168213407,0.0,0.8461616060765093,0.387182417235194
L15,Cefoperazone,cal,6.05,cal6,1678.446667,non-linear,3.26e-09,514860940797.546,736469990007.4044,1707994711824.4033,-25723.4600349791,21833.843941431547,21833.843941431547,0.0018333266660272,0.0060258780036968,0.3042422473376547,1.0,1.0,0.668308505887123,0.0,0.0,0.0,1.0,1.0,0.654509471380442
L15,Chlormequat,cal,1.49,cal1,6621070.923,non-linear,1.87e-06,3540679637967.9146,1286729057784.5078,4930364770778.307,-2732779.104332012,134067.9059765786,134067.9059765786,1.0,1.0,1.0,1.0,0.6039473684210613,0.3765381460213368,1.0,1.0,1.0,1.0,0.8479029813036915,0.0
L15,Chlormequat,cal,1.49,cal2,2383871.81,non-linear,1.11e-06,2147632261261.2612,106318318922.14526,4930364770778.307,-2732779.104332012,-356053.9812319083,356053.9812319083,0.3600432373740335,0.5935828877005347,0.6065593278283268,0.0826268111992468,-1.6039473684210424,1.0,0.2845223688876173,0.3765381460213289,0.4353593669073934,0.0,0.0,1.0
L15,Chlormequat,cal,1.49,cal3,698874.4367,non-linear,6.51e-07,1073539841321.0446,1180410738862.3623,4930364770778.307,-2732779.104332012,221986.0752553339,221986.0752553339,0.1055530811899747,0.3481283422459892,0.3032016310679766,0.917373188800753,1.0,0.623461853978675,0.0,0.0,0.0,0.9099310812568416,1.0,0.3960526315789462
L15,Chlorothiazide,cal,4.37,cal1,289973.44,linear,1.53e-06,189525124183.00653,12042267299.68097,191850895069.60916,-3672.26328703684,113.83383053488797,113.83383053488797,1.0,1.0,1.0,0.7864154541138568,0.0700825741266353,0.0290077946518564,1.0,1.0,1.0,0.7858813024612831,0.7277752210891701,0.0
L15,Chlorothiazide,cal,4.37,cal2,124330.04,linear,6.6e-07,188378848484.84848,10895991601.52292,191850895069.60916,-3672.26328703684,1380.7125410948065,1380.7125410948065,0.4287635446887825,0.4313725490196078,0.9939518535967232,0.7115583776785477,0.8500450925192706,0.3518411501846638,0.4058354413893121,0.4045174537987679,0.9580964907894618,0.7108370166428284,0.956102079174184,0.3324778033795413
L15,Chlorothiazide,cal,4.37,cal3,58783.89667,linear,3.46e-07,169895655115.60693,7587201767.718628,191850895069.60916,-3672.26328703684,-3924.249737047925,3924.249737047925,0.2027216584732726,0.2261437908496732,0.896428142959847,0.4954791797199166,-2.4159911143796697,1.0,0.1707207593657463,0.189596167008898,0.2824207656277524,0.4942174281788938,0.0,1.0
L15,Chlorothiazide,cal,4.37,cal4,35311.48667,linear,1.99e-07,177444656633.16583,38200250.15972901,191850895069.60916,-3672.26328703684,805.4218381846222,805.4218381846222,0.1217749000391208,0.1300653594771242,0.9362592817078134,0.0024946520724898,0.4958634477338879,0.2052422481119952,0.0865249862339517,0.0889801505817933,0.5583837430595446,0.0,0.8524186581914861,0.1814993493144993
L15,Chlorothiazide,cal,4.37,cal5,11189.73,linear,6.9e-08,162170000000.0,15312856883.325562,191850895069.60916,-3672.26328703684,1624.2815272338105,1624.2815272338105,0.0385888100648114,0.0450980392156862,0.8556649188284279,1.0,1.0,0.4139088070515359,0.0,0.0,0.0,1.0,1.0,0.3963996933030739
L15,Clarithromycin_H,cal,8.39,cal1,29758253.33,linear,5.08e-07,58579238838582.67,9755132712594.234,58811016462270.52,-427732.8008164223,309989.76798298955,309989.76798298955,1.0,1.0,1.0,0.3608676110994106,0.955435064430746,0.6151389769058406,1.0,1.0,1.0,0.3388632221086383,0.9825454718144864,0.4984683711004555
L15,Clarithromycin_H,cal,8.39,cal2,13771086.79,linear,2.5e-07,55084347160000.0,6260241034011.5625,58811016462270.52,-427732.8008164223,-503934.5247512087,503934.5247512087,0.4627652919439677,0.4921259842519684,0.9403390732301424,0.2315825210592627,-1.5532019597207127,1.0,0.4616654268013933,0.4893212723421943,0.904998040231333,0.2051270363935489,0.0,1.0
L15,Clarithromycin_H,cal,8.39,cal3,7335713.817,linear,1.34e-07,54744132962686.56,5920026836698.125,58811016462270.52,-427732.8008164223,-117229.5881278282,117229.5881278282,0.2465102281256774,0.2637795275590551,0.9345313125958518,0.2189971172248176,-0.3613192132594762,0.2326286102062647,0.2449676302202485,0.259713782387522,0.8957499666260854,0.1921083355984296,0.4668188279910349,0.0
L15,Clarithromycin_H,cal,8.39,cal4,3967960.647,linear,7.98e-08,49723817631578.95,899711505590.5078,58811016462270.52,-427732.8008164223,-297425.6658727657,297425.6658727657,0.13333983695205,0.1570866141732283,0.8488300397448799,0.0332826575779877,-0.9167106130164177,0.5902069639296971,0.131565548564683,0.1524316620811148,0.7592822763584067,0.0,0.2492914218089975,0.4659782192551475
L15,Clarithromycin_H,cal,8.39,cal5,1314931.61,linear,2.48e-08,53021435887096.78,4197329761108.344,58811016462270.52,-427732.8008164223,284151.20255211345,284151.20255211345,0.0441871233307361,0.0488188976377952,0.9051233327424988,0.1552700930385211,0.8757967215658232,0.563865320980733,0.0422303151608464,0.0435660418439856,0.8489217346463315,0.1261872836116773,0.9513539154388856,0.4316511081596392
L15,Clarithromycin_H,cal,8.39,cal6,60798.74333,non-linear,2.79e-09,21791664275985.66,27032441850002.777,58811016462270.52,-427732.8008164223,324448.8082166875,324448.8082166875,0.0020430884385511,0.0054921259842519,0.3720031995641565,1.0,1.0,0.6438312762493642,0.0,0.0,0.0,1.0,1.0,0.5358587399950215
L15,Clarithromycin_Na,cal,8.39,cal1,255188.7633,non-linear,5.08e-07,502340085236.2204,190482003308.90027,531138422455.2362,-24439.76570317768,9810.210395917646,9810.210395917646,1.0,1.0,1.0,1.0,0.6157513925246214,0.5729476647259981,1.0,1.0,1.0,1.0,0.8147938782449808,0.5450230227299769
L15,Clarithromycin_Na,cal,8.39,cal2,91222.49,non-linear,2.5e-07,364889960000.00006,53031878072.67993,531138422455.2362,-24439.76570317768,-17122.34991063137,17122.34991063137,0.3574706378930909,0.4921259842519684,0.7263803361987611,0.278408863574788,-1.0747079191239803,1.0,0.3455072471178503,0.4660596026490065,0.5626129613226226,0.1956832333377756,0.0,1.0
L15,Clarithromycin_Na,cal,8.39,cal3,39163.72667,non-linear,1.34e-07,292266616940.29846,19591464987.021667,531138422455.2362,-24439.76570317768,-7569.056235823977,7569.056235823977,0.1534696362157573,0.2637795275590551,0.5818102626686918,0.1028520524075476,-0.4750822591170151,0.4420570935257143,0.1377079074258868,0.2259933774834436,0.3315145253979992,0.0,0.2890169042494183,0.405573612156815
L15,Clarithromycin_Na,cal,8.39,cal4,16894.18,non-linear,7.98e-08,211706516290.7268,100151565636.59332,531138422455.2362,-24439.76570317768,-1050.9004087501744,1050.9004087501744,0.0662026798575735,0.1570866141732283,0.4214406186421972,0.5257796741783518,-0.0659612142836295,0.0613759451380948,0.048816109056973,0.1138245033112582,0.0751601292262132,0.4714134640844407,0.4862114303136615,0.0
L15,Clarithromycin_Na,cal,8.39,cal5,4664.563333,non-linear,2.48e-08,188087231169.35483,123770850757.9653,531138422455.2362,-24439.76570317768,15932.096159287816,15932.096159287816,0.0182788743229902,0.0488188976377952,0.374422103067703,0.6497771369888891,1.0,0.9304853739378076,0.0,0.0,0.0,0.6096264122868987,1.0,0.9259398630344928
L15,Dichlorvos,cal,8.23,cal1,2910251.53,linear,2.18e-06,1334977766055.046,69418128032.75928,1352712160618.8665,-22280.03923278325,-16380.94091634592,16380.94091634592,1.0,1.0,0.9425599579198222,0.3707792821527015,-0.2092998053591631,0.1673298499658837,1.0,1.0,0.7593033098314859,0.0,0.4627296280748706,0.1636785199474708
L15,Dichlorvos,cal,8.23,cal2,1246372.1,linear,8.8e-07,1416331931818.182,150772293795.89526,1352712160618.8665,-22280.03923278325,78265.43788818084,78265.43788818084,0.4282695454849568,0.4036697247706422,1.0,0.8053118752464317,1.0,0.7994744652473136,0.4092843017054248,0.3793860696042393,1.0000000000000004,0.6905885022037435,1.0,0.7985951435801796
L15,Dichlorvos,cal,8.23,cal3,472311.78,linear,4.38e-07,1078337397260.274,187222240762.01257,1352712160618.8665,-22280.03923278325,-97896.10711828026,97896.10711828026,0.16229242563099,0.2009174311926605,0.7613592358085046,1.0,-1.2508216878329623,1.0,0.1344749770592739,0.1683773332696806,0.0,1.0,0.0,1.0
L15,Dichlorvos,cal,8.23,cal4,381241.87,linear,2.72e-07,1401624522058.8235,136064884036.53688,1352712160618.8665,-22280.03923278325,35584.201544451586,35584.201544451586,0.1309996287503025,0.1247706422018348,0.9896158453898034,0.7267559852010085,0.4546604798313572,0.3634894439822613,0.1021430517350489,0.0891297083114527,0.9564862497596436,0.5657421838654344,0.7577153609650515,0.3606982906064269
L15,Dichlorvos,cal,8.23,cal5,93533.71667,linear,8.53e-08,1096526572919.1088,169033065103.17773,1352712160618.8665,-22280.03923278325,427.4086019939277,427.4086019939277,0.0321393926627366,0.0391284403669724,0.7742016883792695,0.902847142600136,0.0054610133607707,0.0043659407363106,0.0,0.0,0.0538149993538388,0.8455981269462243,0.5581440360134668,0.0
L15,Dimethyl_phthalate,cal,8.62,cal1,3553090.663,linear,2.31e-06,1538134486147.1863,156381829273.60693,1543919375251.9404,-9568.918481906876,-3794.175350075122,3794.175350075122,1.0,1.0,0.9360456755336628,0.2029622405203314,-0.1558153644618335,0.1558153644618335,1.0,1.0,0.8981643244376146,0.1171967209804983,0.3878532981279702,0.1473315698644308
L15,Dimethyl_phthalate,cal,8.62,cal2,1501575.897,linear,9.63e-07,1559268844236.7605,177516187363.1809,1543919375251.9404,-9568.918481906876,24350.457114288583,24350.457114288583,0.4226111966791656,0.4168831168831168,0.9489071806056144,0.2303917487294598,1.0,1.0,0.4216161748016067,0.4143478260869565,0.9186439412372672,0.1475777907615827,1.0,1.0000000000000002
L15,Dimethyl_phthalate,cal,8.62,cal3,746939.9633,linear,5.04e-07,1482023736706.349,100271079832.76978,1543919375251.9404,-9568.918481906876,-21626.483345071087,21626.483345071087,0.2102226017135549,0.2181818181818181,0.9018989706531232,0.1301381568228446,-0.8881345940886219,0.8881345940886219,0.2088615677184777,0.2147826086956521,0.8437918830310999,0.0365363769565187,0.0,0.887010381343738
L15,Dimethyl_phthalate,cal,8.62,cal4,450091.7133,linear,3.09e-07,1456607486407.767,74854829534.18774,1543919375251.9404,-9568.918481906876,-17410.455170942703,17410.455170942703,0.1266761127113969,0.1337662337662337,0.8864316812876389,0.097151337764728,-0.714995003552785,0.714995003552785,0.125171101930015,0.1299999999999999,0.8191630268154101,0.0,0.0916987544626866,0.7121307914511869
L15,Dimethyl_phthalate,cal,8.62,cal5,143453.62,linear,8.73e-08,1643225887743.4136,261473230869.83423,1543919375251.9404,-9568.918481906876,18238.37702241249,18238.37702241249,0.0403743201640897,0.0377922077922077,1.0,0.3393565161626364,0.7489952626684124,0.7489952626684124,0.0387205843448075,0.0336086956521739,1.0,0.2682677491023324,0.8670620526113795,0.7464727426593404
L15,Dimethyl_phthalate,cal,8.62,cal6,6112.555,non-linear,1e-08,611255500000.0,770497156873.5793,1543919375251.9404,-9568.918481906876,242.2797293874719,242.2797293874719,0.0017203487272792,0.0043290043290043,0.3719850718998935,1.0,0.0099496994348128,0.0099496994348128,0.0,0.0,0.0,1.0,0.4756463317473023,0.0
L15,Diphenyl_phthalate,cal,13.29,cal1,1941343.273,linear,1.34e-06,1448763636567.164,322080576009.9929,1471312158114.882,-43931.674658478936,13716.655784536852,13716.655784536852,1.0,1.0,1.0,0.388372111188532,0.437246479029374,0.1466278732100082,1.0,1.0,1.0,0.3769037831067219,0.8586761833177146,0.0953207902157492
L15,Diphenyl_phthalate,cal,13.29,cal2,925745.3567,linear,6.44e-07,1437492789906.8325,310809729349.66113,1471312158114.882,-43931.674658478936,22152.001532494905,22152.001532494905,0.4768581474359377,0.4805970149253731,0.992220368888442,0.3747814669883073,0.7061403906086094,0.2367997654148499,0.4759992999303262,0.4764161588806138,0.9902110939202096,0.3630583075468052,0.9262032843502644,0.1909140649709044
L15,Diphenyl_phthalate,cal,13.29,cal3,424562.1733,linear,3.82e-07,1111419301832.4607,15263758724.71045,1471312158114.882,-43931.674658478936,-93547.396441406,93547.396441406,0.2186950547101929,0.2850746268656716,0.7671501919153365,0.0184053887198843,-2.982014738787941,1.0,0.217412378128124,0.2793199428270518,0.7070111848039142,0.0,0.0,1.0
L15,Diphenyl_phthalate,cal,13.29,cal4,265935.2967,linear,2.07e-07,1284711578260.8696,158028517703.6985,1471312158114.882,-43931.674658478936,5305.3546286983765,5305.3546286983765,0.136985200092431,0.1544776119402985,0.8867640972167036,0.1905543942105825,0.169119038039554,0.0567130121255851,0.1355683795788865,0.147671706913413,0.8575182291665269,0.1753768852359484,0.7913415653972813,0.0
L15,Diphenyl_phthalate,cal,13.29,cal5,93010.57333,linear,7.88e-08,1180337225000.0,53654164442.82886,1471312158114.882,-43931.674658478936,21002.849929026223,21002.849929026223,0.0479104209047319,0.0588059701492537,0.8147203554865591,0.0646974163324633,0.6695088311104059,0.2245156009465372,0.0463473653852454,0.0512299706612502,0.7668674757670093,0.0471600262273329,0.9170040317354048,0.1778913426963254
L15,Diphenyl_phthalate,cal,13.29,cal6,3181.9,non-linear,1.07e-08,297373831775.7009,829309228781.4702,1471312158114.882,-43931.674658478936,31370.5345666497,31370.5345666497,0.0016390197675256,0.0079850746268656,0.2052604194845242,1.0,1.0,0.3353437483030202,0.0,0.0,0.0,1.0,1.0,0.2953827835633526
L15,Diphenyl_phthalate_H,cal,13.29,cal1,879798.3633,linear,1.34e-06,656565942761.194,42727196659.84009,670576912734.0779,-17089.85943764553,-1684.8403260188643,1684.8403260188643,1.0,1.0,0.966118994645853,0.4803159331643982,-0.0735897385140001,0.0436877817266609,1.0,1.0,0.8511705758040438,0.4341867966371628,0.6000703795242676,0.0
L15,Diphenyl_phthalate_H,cal,13.29,cal2,437656.7167,linear,6.44e-07,679591175000.0,65752428898.64612,670576912734.0779,-17089.85943764553,22895.04433689936,22895.04433689936,0.4974511603527098,0.4805970149253731,1.0,0.739153085462386,1.0,0.5936667612747325,0.4695601621685959,0.4481446241674596,0.9999999999999996,0.7159993201243771,1.0,0.5751039974591992
L15,Diphenyl_phthalate_H,cal,13.29,cal3,200505.04,linear,3.82e-07,524882303664.9215,88956442436.43237,670576912734.0779,-17089.85943764553,-38565.481226772215,38565.481226772215,0.2278988554240244,0.2850746268656716,0.7723500877787612,1.0,-1.6844466714841524,1.0,0.1850479523427741,0.240405962575325,0.0,1.0,0.0,1.0
L15,Diphenyl_phthalate_H,cal,13.29,cal4,128565.86,linear,2.07e-07,621091111111.1112,7252365009.757324,670576912734.0779,-17089.85943764553,6846.298501691417,6846.298501691417,0.1461310515715982,0.1544776119402985,0.9139187410888776,0.0815271475693265,0.2990297114497137,0.1775240003212693,0.0987421106145315,0.1016492229622581,0.6218700105297414,0.0,0.73887717867655,0.1399503384326252
L15,Diphenyl_phthalate_H,cal,13.29,cal5,46260.58,linear,7.88e-08,587063197969.5431,26775548131.81079,670576912734.0779,-17089.85943764553,10508.978714200188,10508.978714200188,0.0525808889055931,0.0588059701492537,0.8638475889118823,0.3009961661961066,0.4590066985484337,0.2724970201306561,0.0,0.0,0.4019219697488849,0.2389499243728008,0.7984712055566867,0.2392620673791239
L15,Efavirenz,cal,12.0,cal1,645555.1833,non-linear,1.33e-06,485379837067.6692,166242275660.20947,490708017986.7191,-29498.738420223264,22412.25779788685,22412.25779788685,1.0,1.0,1.0,0.8409892921852775,0.8501133200499477,0.6010645829243371,1.0,1.0,1.0000000000000002,0.8142614971358237,0.937918311334921,0.5139928592752314
L15,Efavirenz,cal,12.0,cal2,220768.5567,linear,5.86e-07,376738151365.1877,57600589957.72797,490708017986.7191,-29498.738420223264,-37287.60341999412,37287.60341999412,0.3419824709197714,0.4406015037593985,0.7761718196643277,0.291390858225593,-1.4143460523225693,1.0,0.3409296615985107,0.437007665473587,0.701465708522778,0.1722821505680945,0.0,1.0
L15,Efavirenz,cal,12.0,cal3,90986.64333,linear,3.13e-07,290692151214.0575,28445410193.40222,490708017986.7191,-29498.738420223264,-33106.22787961982,33106.22787961982,0.1409432465012321,0.2353383458646616,0.5988962231522005,0.1439001318374943,-1.2557434217862389,0.8878615100767729,0.1395687801418942,0.2304258007884919,0.4650216445019646,0.0,0.0656917554895483,0.863386140914021
L15,Efavirenz,cal,12.0,cal4,59129.84667,linear,1.67e-07,354070938143.7126,34933376736.25287,490708017986.7191,-29498.738420223264,6680.346086441175,6680.346086441175,0.0915953402584971,0.1255639097744361,0.7294718715197678,0.1767215689173508,0.2533904099194609,0.1791572928728126,0.0901419186534689,0.1199461222389539,0.6391789316278791,0.0383383274550701,0.6907611527509444,0.0
L15,Efavirenz,cal,12.0,cal5,20426.12333,linear,7.13e-08,286481393127.6297,32656168279.830017,490708017986.7191,-29498.738420223264,14937.380067770193,14937.380067770193,0.0316411731458558,0.0536090225563909,0.5902210418511676,0.1652015874907264,0.5665857441394107,0.400599091862272,0.0300918265795688,0.0475289630801128,0.4534509874950752,0.0248819751589877,0.8204837887909023,0.2697737301759904
